Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Cost,Profit_Calc,Year,Month
102,CA-2016-158568,2016-08-29,9/2/2016,Standard Class,RB-19465,Home Office,United States,Chicago,Illinois,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.0,11.7208,-9.9328,11.7208,2016,8
103,CA-2016-129903,2016-12-01,12/4/2016,Second Class,GZ-14470,Consumer,United States,Rochester,Minnesota,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4,0.2,-26.8758,50.7958,-26.875799999999998,2016,12
104,US-2015-156867,2015-11-13,11/17/2015,Standard Class,LC-16870,Consumer,United States,Aurora,Colorado,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,6,0.2,-3.8385,242.7345,-3.8385000000000105,2015,11
105,US-2015-156867,2015-11-13,11/17/2015,Standard Class,LC-16870,Consumer,United States,Aurora,Colorado,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.7,-25.8174,128.1774,-25.817400000000006,2015,11
106,US-2015-156867,2015-11-13,11/17/2015,Standard Class,LC-16870,Consumer,United States,Aurora,Colorado,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,3,0.2,17.6016,19.280399999999997,17.6016,2015,11
107,CA-2017-119004,2017-11-23,11/28/2017,Standard Class,JM-15250,Consumer,United States,Charlotte,North Carolina,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,8,0.2,2.0994,72.01259999999999,2.099400000000003,2017,11
108,CA-2017-119004,2017-11-23,11/28/2017,Standard Class,JM-15250,Consumer,United States,Charlotte,North Carolina,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,1,0.2,1.0738,26.918200000000002,1.0737999999999985,2017,11
109,CA-2017-119004,2017-11-23,11/28/2017,Standard Class,JM-15250,Consumer,United States,Charlotte,North Carolina,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,1,0.2,67.992,-64.688,67.992,2017,11
110,CA-2015-129476,2015-10-15,10/20/2015,Standard Class,PA-19060,Home Office,United States,Orland Park,Illinois,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,5,0.0,10.9096,329.05039999999997,10.909600000000012,2015,10
111,CA-2017-146780,2017-12-25,12/30/2017,Standard Class,CV-12805,Corporate,United States,New York City,New York,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,22.788,19.172,22.788,2017,12
112,CA-2016-128867,2016-11-03,11/10/2016,Standard Class,CL-12565,Consumer,United States,Urbandale,Iowa,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0.0,13.3476,62.612399999999994,13.3476,2016,11
113,CA-2016-128867,2016-11-03,11/10/2016,Standard Class,CL-12565,Consumer,United States,Urbandale,Iowa,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0.2,14.5348,12.705199999999998,14.5348,2016,11
114,CA-2014-115259,2014-08-25,8/27/2014,Second Class,RC-19960,Consumer,United States,Columbus,Ohio,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,1.652,38.443999999999996,1.652000000000001,2014,8
115,CA-2014-115259,2014-08-25,8/27/2014,Second Class,RC-19960,Consumer,United States,Columbus,Ohio,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,7.4925,-2.7725,7.4925,2014,8
116,CA-2014-115259,2014-08-25,8/27/2014,Second Class,RC-19960,Consumer,United States,Columbus,Ohio,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,3,0.2,44.0316,-20.0556,44.0316,2014,8
117,CA-2014-115259,2014-08-25,8/27/2014,Second Class,RC-19960,Consumer,United States,Columbus,Ohio,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.0,165.3813,-34.91730000000001,165.3813,2014,8
118,CA-2015-110457,2015-03-02,3/6/2015,Standard Class,DK-13090,Consumer,United States,Seattle,Washington,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,0.7,-115.7156,903.2456,-115.7156,2015,3
119,US-2015-136476,2015-04-05,4/10/2015,Standard Class,GG-14650,Corporate,United States,Bristol,Tennessee,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,1,0.0,18.3456,139.44840000000002,18.34559999999999,2015,4
120,CA-2016-103730,2016-06-12,6/15/2016,First Class,SC-20725,Consumer,United States,Wilmington,Delaware,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0.0,13.878,33.162,13.878,2016,6
121,CA-2016-103730,2016-06-12,6/15/2016,First Class,SC-20725,Consumer,United States,Wilmington,Delaware,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0.0,63.4368,-32.5968,63.436800000000005,2016,6
122,CA-2016-103730,2016-06-12,6/15/2016,First Class,SC-20725,Consumer,United States,Wilmington,Delaware,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0.0,51.759,174.801,51.759000000000015,2016,6
123,CA-2016-103730,2016-06-12,6/15/2016,First Class,SC-20725,Consumer,United States,Wilmington,Delaware,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0.0,19.7316,95.2884,19.7316,2016,6
124,CA-2016-103730,2016-06-12,6/15/2016,First Class,SC-20725,Consumer,United States,Wilmington,Delaware,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0.3,-8.5794,76.61940000000001,-8.579400000000007,2016,6
125,US-2014-152030,2014-12-26,12/28/2014,Second Class,AD-10180,Home Office,United States,Houston,Texas,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.5,-407.682,1008.24,-407.682,2014,12
126,US-2014-134614,2014-09-20,9/25/2014,Standard Class,PF-19165,Consumer,United States,Bloomington,Illinois,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.7,-1.8308,619.5308,-1.8307999999999538,2014,9
127,US-2017-107272,2017-11-05,11/12/2017,Standard Class,TS-21610,Consumer,United States,Phoenix,Arizona,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2,0.2,30.499,-28.110999999999997,30.498999999999995,2017,11
128,US-2017-107272,2017-11-05,11/12/2017,Standard Class,TS-21610,Consumer,United States,Phoenix,Arizona,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,0.2,-9.1602,253.1522,-9.160200000000003,2017,11
129,US-2016-125969,2016-11-06,11/10/2016,Second Class,LS-16975,Home Office,United States,Los Angeles,California,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.0,26.2416,55.18240000000001,26.2416,2016,11
130,US-2016-125969,2016-11-06,11/10/2016,Second Class,LS-16975,Home Office,United States,Los Angeles,California,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0.4,-11.994,250.554,-11.994,2016,11
131,US-2017-164147,2017-02-02,2/5/2017,First Class,DW-13585,Corporate,United States,Columbus,Ohio,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.2,29.364,30.605999999999998,29.364,2017,2
132,US-2017-164147,2017-02-02,2/5/2017,First Class,DW-13585,Corporate,United States,Columbus,Ohio,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,6.9732,71.3308,6.973200000000006,2017,2
133,US-2017-164147,2017-02-02,2/5/2017,First Class,DW-13585,Corporate,United States,Columbus,Ohio,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,9,0.0,9.6192,11.8368,9.6192,2017,2
134,CA-2016-145583,2016-10-13,10/19/2016,Standard Class,LC-16885,Consumer,United States,Roseville,California,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0.0,16.6568,3.3831999999999987,16.6568,2016,10
135,CA-2016-145583,2016-10-13,10/19/2016,Standard Class,LC-16885,Consumer,United States,Roseville,California,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,0.0,3.456,31.983999999999998,3.4559999999999995,2016,10
136,CA-2016-145583,2016-10-13,10/19/2016,Standard Class,LC-16885,Consumer,United States,Roseville,California,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0.0,1.9698,9.5502,1.9697999999999993,2016,10
137,CA-2016-145583,2016-10-13,10/19/2016,Standard Class,LC-16885,Consumer,United States,Roseville,California,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0.2,26.6616,-22.6416,26.6616,2016,10
138,CA-2016-145583,2016-10-13,10/19/2016,Standard Class,LC-16885,Consumer,United States,Roseville,California,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.0,18.4464,57.729600000000005,18.446399999999997,2016,10
139,CA-2016-145583,2016-10-13,10/19/2016,Standard Class,LC-16885,Consumer,United States,Roseville,California,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0.0,20.6976,45.182399999999994,20.6976,2016,10
140,CA-2016-145583,2016-10-13,10/19/2016,Standard Class,LC-16885,Consumer,United States,Roseville,California,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0.2,10.35,32.769999999999996,10.350000000000001,2016,10
141,CA-2016-110366,2016-09-05,9/7/2016,Second Class,JD-15895,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.0,2.3814,80.4186,2.3813999999999993,2016,9
142,CA-2017-106180,2017-09-18,9/23/2017,Standard Class,SH-19975,Corporate,United States,San Francisco,California,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3,0.0,5.1042,3.7158000000000007,5.1042,2017,9
143,CA-2017-106180,2017-09-18,9/23/2017,Standard Class,SH-19975,Corporate,United States,San Francisco,California,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0.0,68.976,-58.116,68.976,2017,9
144,CA-2017-106180,2017-09-18,9/23/2017,Standard Class,SH-19975,Corporate,United States,San Francisco,California,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0.0,218.2518,-74.55180000000001,218.2518,2017,9
145,CA-2017-155376,2017-12-22,12/27/2017,Standard Class,SG-20080,Consumer,United States,Independence,Missouri,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0.0,20.1579,819.2720999999999,20.15790000000004,2017,12
146,CA-2015-110744,2015-09-07,9/12/2015,Standard Class,HA-14920,Consumer,United States,Pasadena,California,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0.2,12.9096,659.0204,12.909599999999955,2015,9
147,CA-2014-110072,2014-10-22,10/28/2014,Standard Class,MG-17680,Home Office,United States,Newark,Ohio,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,0.0,103.8015,-9.913499999999999,103.8015,2014,10
148,CA-2016-114489,2016-12-05,12/9/2016,Standard Class,JE-16165,Corporate,United States,Franklin,Wisconsin,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,0.0,5.9988,378.4512,5.998800000000017,2016,12
149,CA-2016-114489,2016-12-05,12/9/2016,Standard Class,JE-16165,Corporate,United States,Franklin,Wisconsin,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0.0,585.552,-435.582,585.552,2016,12
150,CA-2016-114489,2016-12-05,12/9/2016,Standard Class,JE-16165,Corporate,United States,Franklin,Wisconsin,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0.0,80.6285,1871.2115,80.62850000000003,2016,12
151,CA-2016-114489,2016-12-05,12/9/2016,Standard Class,JE-16165,Corporate,United States,Franklin,Wisconsin,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0.2,17.766,153.78400000000002,17.76599999999999,2016,12
152,CA-2016-158834,2016-03-13,3/16/2016,First Class,TW-21025,Home Office,United States,Scottsdale,Arizona,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,15.2388,142.6812,15.238799999999998,2016,3
153,CA-2016-158834,2016-03-13,3/16/2016,First Class,TW-21025,Home Office,United States,Scottsdale,Arizona,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,0.0,26.271,176.913,26.270999999999987,2016,3
154,CA-2015-124919,2015-05-31,6/2/2015,First Class,SP-20650,Corporate,United States,San Jose,California,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0.0,48.5392,9.840800000000002,48.5392,2015,5
155,CA-2015-124919,2015-05-31,6/2/2015,First Class,SP-20650,Corporate,United States,San Jose,California,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4,0.0,21.0288,84.49119999999999,21.028800000000004,2015,5
156,CA-2015-124919,2015-05-31,6/2/2015,First Class,SP-20650,Corporate,United States,San Jose,California,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0.0,1.7901,79.0899,1.7900999999999954,2015,5
157,CA-2015-118948,2015-05-28,6/3/2015,Standard Class,NK-18490,Home Office,United States,Seattle,Washington,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3,0.2,51.4764,-44.846399999999996,51.4764,2015,5
158,CA-2014-104269,2014-03-01,3/6/2014,Second Class,DB-13060,Consumer,United States,Seattle,Washington,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2,0.0,6.8714,450.6966,6.871399999999994,2014,3
159,CA-2016-114104,2016-11-20,11/24/2016,Standard Class,NP-18670,Consumer,United States,Edmond,Oklahoma,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2,0.0,236.2325,-221.61249999999998,236.2325,2016,11
160,CA-2016-114104,2016-11-20,11/24/2016,Standard Class,NP-18670,Consumer,United States,Edmond,Oklahoma,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0.0,2.691,942.2389999999999,2.691000000000031,2016,11
161,CA-2016-162733,2016-05-11,5/12/2016,First Class,TT-21070,Consumer,United States,Los Angeles,California,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1,0.2,1.3596,4.6204,1.3596000000000004,2016,5
162,CA-2015-119697,2015-12-28,12/31/2015,Second Class,EM-13960,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,0.0,13.348,41.036,13.347999999999999,2015,12
163,CA-2016-154508,2016-11-16,11/20/2016,Standard Class,RD-19900,Consumer,United States,Carlsbad,New Mexico,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,5,0.2,9.688,18.711999999999996,9.688000000000002,2016,11
164,CA-2016-113817,2016-11-07,11/11/2016,Standard Class,MJ-17740,Consumer,United States,Seattle,Washington,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,2.7324,24.9476,2.7323999999999984,2016,11
165,CA-2014-139892,2014-09-08,9/12/2014,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3,0.4,-1359.992,1369.9279999999999,-1359.992,2014,9
166,CA-2014-139892,2014-09-08,9/12/2014,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8,0.2,-58.6347,8218.5867,-58.63469999999961,2014,9
167,CA-2014-139892,2014-09-08,9/12/2014,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.3,-24.858,300.786,-24.858000000000004,2014,9
168,CA-2014-139892,2014-09-08,9/12/2014,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.2,6.8136,1733.2464,6.813599999999951,2014,9
169,CA-2014-139892,2014-09-08,9/12/2014,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6,0.8,-453.849,485.913,-453.849,2014,9
170,CA-2014-139892,2014-09-08,9/12/2014,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.2,8.9985,168.98149999999998,8.998500000000007,2014,9
171,CA-2014-139892,2014-09-08,9/12/2014,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.0,9.8418,134.1342,9.841800000000006,2014,9
172,CA-2014-118962,2014-08-05,8/9/2014,Standard Class,CS-12130,Consumer,United States,Los Angeles,California,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,3,0.0,53.2608,-32.320800000000006,53.2608,2014,8
173,CA-2014-118962,2014-08-05,8/9/2014,Standard Class,CS-12130,Consumer,United States,Los Angeles,California,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2,0.2,21.259,89.701,21.259,2014,8
174,CA-2014-118962,2014-08-05,8/9/2014,Standard Class,CS-12130,Consumer,United States,Los Angeles,California,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7,0.8,-131.12,471.264,-131.12,2014,8
175,US-2014-100853,2014-09-14,9/19/2014,Standard Class,JB-15400,Corporate,United States,Chicago,Illinois,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2,0.2,6.552,45.896,6.552,2014,9
176,US-2014-100853,2014-09-14,9/19/2014,Standard Class,JB-15400,Corporate,United States,Chicago,Illinois,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,4,0.8,-243.16,263.32,-243.16,2014,9
177,US-2017-152366,2017-04-21,4/25/2017,Second Class,SJ-20500,Consumer,United States,Houston,Texas,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,0.3,-11.3372,108.60119999999999,-11.337199999999996,2017,4
178,US-2015-101511,2015-11-21,11/23/2015,Second Class,JE-15745,Consumer,United States,Newark,Ohio,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7,0.2,-3.7715,400.5735,-3.771500000000003,2015,11
179,US-2015-101511,2015-11-21,11/23/2015,Second Class,JE-15745,Consumer,United States,Newark,Ohio,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.0,1.4104,14.4696,1.410400000000001,2015,11
180,CA-2015-137225,2015-12-15,12/19/2015,Standard Class,JK-15640,Home Office,United States,New York City,New York,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0.2,1.8612,1.4187999999999998,1.8612,2015,12
181,CA-2014-166191,2014-12-05,12/9/2014,Second Class,DK-13150,Corporate,United States,Decatur,Illinois,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,0.2,76.6395,-51.823499999999996,76.6395,2014,12
